stars,forks,watchers,issues,age_days,commits,popularity_score
4736,1087,4736,0,2304,100,3532.6
4736,704,4736,34,2332,100,3452.6
4736,862,4736,392,3016,100,3448.4
4736,289,4736,66,4554,100,3366.4
4736,203,4736,57,1364,100,3350.1
4735,964,4735,37,5318,100,3503.6000000000004
4735,214,4735,17,3903,100,3355.6000000000004
4734,241,4734,24,3288,100,3359.6
4734,1875,4734,52,5894,100,3683.6000000000004
4733,252,4733,1,1091,100,3363.4
4733,432,4733,10,799,100,3398.5
4733,524,4733,16,960,100,3416.3
4733,841,4733,100,960,100,3471.2999999999997
4732,409,4732,11,788,100,3393.1
4732,610,4732,190,5376,100,3415.3999999999996
4732,947,4732,44,2445,100,3497.4
4732,969,4732,106,1205,100,3495.6
4732,672,4732,63,2949,100,3440.5
4732,1196,4732,115,3887,100,3540.0999999999995
4731,398,4731,343,2116,100,3356.9999999999995
4731,779,4731,24,4604,100,3465.1
4730,330,4730,362,2158,100,3340.8
4730,1328,4730,23,4253,100,3574.2999999999997
4730,363,4730,136,1582,100,3370.0
4730,1441,4730,764,2523,100,3522.7999999999997
4729,971,4729,9,2693,100,3503.6
4729,723,4729,7,473,100,3454.2000000000003
4729,463,4729,423,5287,100,3360.6
4729,311,4729,119,2740,100,3360.6
4729,381,4729,8,887,100,3385.7
4727,140,4727,15,3919,100,3335.3999999999996
4726,858,4726,126,4286,100,3467.2
4726,427,4726,133,2081,100,3380.2999999999997
4726,99,4726,4,2264,100,3327.6
4725,208,4725,35,3300,100,3345.6
4725,484,4725,187,1882,100,3385.6000000000004
4725,535,4725,158,2949,100,3398.7
4725,115,4725,57,493,100,3324.8
4724,218,4724,31,125,100,3347.3
4724,780,4724,193,1812,100,3443.5
4724,66,4724,18,2065,100,3318.2
4724,587,4724,186,3572,100,3405.6000000000004
4724,446,4724,0,621,100,3396.0
4723,318,4723,169,4024,100,3352.7999999999997
4723,435,4723,6,5031,100,3392.5
4722,1014,4722,72,4557,100,3501.0
4722,246,4722,6,3799,100,3353.9999999999995
4722,385,4722,441,5137,100,3338.2999999999997
4722,322,4722,114,2640,100,3358.4
4721,1449,4721,5,1664,100,3594.0
4721,127,4721,196,796,100,3310.5
4721,269,4721,45,1787,100,3354.0
4721,244,4721,23,4068,100,3351.2
4720,1035,4720,190,477,100,3492.0
4720,778,4720,201,2723,100,3439.5
4720,505,4720,2,1219,100,3404.8
4720,640,4720,71,4191,100,3424.9
4720,350,4720,49,609,100,3369.1
4719,363,4719,38,660,100,3372.1
4718,285,4718,41,604,100,3355.5
4718,1644,4718,45,3089,100,3626.9
4717,143,4717,34,3054,100,3327.1
4717,2441,4717,13,2681,100,3788.7999999999993
4717,89,4717,16,1854,100,3318.1
4717,822,4717,3554,3353,100,3110.9
4717,1220,4717,368,1889,100,3509.0999999999995
4717,2593,4717,25,5572,100,3818.0
4717,1017,4717,177,3520,100,3487.6000000000004
4717,6700,4717,347,1318,100,4607.2
4717,592,4717,110,4178,100,3409.3
4716,1085,4716,29,2841,100,3515.2999999999997
4716,616,4716,193,3644,100,3405.0999999999995
4716,483,4716,531,683,100,3344.7
4714,411,4714,23,4394,100,3379.7
4714,312,4714,246,2608,100,3337.6000000000004
4713,287,4713,466,1184,100,3309.9
4713,119,4713,60,1433,100,3316.9
4713,757,4713,302,942,100,3420.3
4713,427,4713,0,3328,100,3384.5
4712,14076,4712,12,3111,100,6112.4
4712,227,4712,0,570,100,3343.8
4712,1000,4712,399,4158,100,3458.4999999999995
4711,119,4711,77,3427,100,3313.8
4711,264,4711,23,5464,100,3348.2
4711,468,4711,37,1835,100,3387.6
4711,382,4711,163,1348,100,3357.7999999999997
4709,379,4709,1,1064,100,3372.0000000000005
4708,574,4708,57,3905,100,3404.7000000000003
4708,662,4708,52,5662,100,3422.8
4706,325,4706,0,3424,100,3359.2
4705,319,4705,32,4462,100,3354.1000000000004
4704,232,4704,217,541,100,3317.5000000000005
4704,262,4704,551,2115,100,3290.1000000000004
4704,902,4704,498,3876,100,3423.4
4704,455,4704,14,5334,100,3382.4
4703,673,4703,36,5420,100,3423.1
4703,651,4703,84,2980,100,3413.8999999999996
4703,292,4703,200,1966,100,3330.5
4703,1641,4703,99,2490,100,3610.4
4703,394,4703,50,4301,100,3365.9
4702,742,4702,562,2823,100,3383.6000000000004
4701,236,4701,36,4353,100,3334.2999999999997
4701,323,4701,5,2872,100,3354.7999999999997
4700,97,4700,15,2980,100,3307.9
4700,703,4700,90,255,100,3421.6
4700,307,4700,6,3336,100,3350.8
4700,281,4700,24,322,100,3343.7999999999997
4700,138,4700,39,512,100,3313.7
4700,671,4700,4,2766,100,3423.7999999999997
4700,3978,4700,545,5355,100,4031.1
4700,456,4700,60,826,100,3375.2
4700,832,4700,2,2520,100,3456.2000000000003
4699,516,4699,145,3531,100,3378.0
4699,475,4699,179,4506,100,3366.4
4699,1175,4699,10,1903,100,3523.3
4699,185,4699,3583,4843,100,2968.0
4698,668,4698,108,4333,100,3411.3999999999996
4698,583,4698,176,3390,100,3387.6
4698,758,4698,4596,1506,100,2980.6
4698,563,4698,67,748,100,3394.5
4697,92,4697,1,782,100,3306.2000000000003
4697,255,4697,79,1013,100,3330.9999999999995
4697,767,4697,305,4288,100,3410.8
4697,2539,4697,90,3936,100,3786.7
4696,549,4696,9,1906,100,3396.1
4695,1638,4695,112,4578,100,3602.9
4695,82,4695,19,295,100,3301.0
4695,407,4695,53,4782,100,3362.6
4695,528,4695,555,4712,100,3336.6
4695,1477,4695,25,2613,100,3579.4
4693,1423,4693,6,2976,100,3569.1
4693,463,4693,70,4049,100,3370.7
4692,361,4692,50,1596,100,3351.5999999999995
4691,1729,4691,1154,2708,100,3514.1
4691,970,4691,31,4825,100,3474.6
4691,1183,4691,207,4809,100,3499.6
4690,523,4690,369,3713,100,3350.7
4690,134,4690,41,974,100,3305.7000000000003
4690,561,4690,55,3067,100,3389.7
4690,622,4690,262,3540,100,3381.2000000000003
4690,914,4690,255,3822,100,3440.3
4689,258,4689,10,4886,100,3332.9
4689,1125,4689,44,4827,100,3502.9
4689,2231,4689,147,2187,100,3713.8000000000006
4689,430,4689,470,2704,100,3321.3
4689,413,4689,139,1119,100,3351.0
4688,482,4688,0,2187,100,3378.0
4688,543,4688,312,652,100,3359.0
4688,1026,4688,328,4877,100,3453.9999999999995
4688,1032,4688,0,5276,100,3488.0
4688,597,4688,111,4356,100,3389.9
4686,455,4686,54,3332,100,3365.7999999999997
4686,275,4686,1,3723,100,3335.1
4685,2255,4685,32,2105,100,3727.3
4684,1310,4684,255,3714,100,3515.3
4683,334,4683,16,195,100,3343.3
4683,187,4683,35,3939,100,3312.0
4683,662,4683,97,1247,100,3400.8
4682,370,4682,76,3231,100,3343.7999999999997
4682,432,4682,22,146,100,3361.6000000000004
4682,262,4682,95,2169,100,3320.3
4682,631,4682,206,776,100,3382.9999999999995
4682,1327,4682,337,3675,100,3509.1000000000004
4681,601,4681,269,2834,100,3369.9999999999995
4681,2692,4681,211,2860,100,3794.0
4681,493,4681,19,1816,100,3373.3999999999996
4681,799,4681,143,3000,100,3422.2
4681,411,4681,49,3941,100,3353.9999999999995
4681,539,4681,416,4697,100,3342.9
4680,1799,4680,21,3916,100,3633.7000000000003
4679,315,4679,143,2560,100,3324.0
4679,203,4679,168,1724,100,3299.1
4679,239,4679,15,4510,100,3321.6000000000004
4679,178,4679,24,652,100,3308.5
4679,344,4679,18,2058,100,3342.3
4678,577,4678,388,3085,100,3351.2
4678,756,4678,220,2234,100,3403.7999999999997
4677,321,4677,11,3483,100,3336.9999999999995
4677,1769,4677,7,3049,100,3627.0
4677,907,4677,258,4263,100,3429.5
4677,1008,4677,8,1211,100,3474.7
4676,772,4676,86,6263,100,3419.0
4676,496,4676,36,1360,100,3368.7999999999997
4675,3544,4675,16,3556,100,3979.7000000000003
4674,302,4674,98,1940,100,3322.4
4674,5579,4674,30,613,100,4384.599999999999
4674,450,4674,54,1295,100,3356.4
4674,701,4674,155,5912,100,3396.5
4672,4131,4672,1543,4213,100,3942.2999999999993
4671,477,4671,24,3287,100,3362.7
4671,1751,4671,51,3005,100,3614.8
4670,996,4670,43,4801,100,3463.8999999999996
4669,6075,4669,1029,3962,100,4380.400000000001
4669,243,4669,3,904,100,3316.6
4669,1686,4669,7,3067,100,3604.8000000000006
4669,728,4669,23,1513,100,3411.6
4669,1400,4669,5,4236,100,3547.8
4669,747,4669,67,1406,100,3411.0000000000005
4668,486,4668,66,4178,100,3358.2
4668,1683,4668,913,3584,100,3512.8999999999996
4668,232,4668,145,3711,100,3299.5
4667,345,4667,21,3522,100,3333.7999999999997
4666,273,4666,42,4606,100,3316.6
4666,193,4666,14,3758,100,3303.3999999999996
4666,453,4666,146,3529,100,3342.2
4666,682,4666,20,3575,100,3400.6
4666,1625,4666,1,3076,100,3591.1
4666,118,4666,80,4498,100,3281.7999999999997
4665,1160,4665,10,2088,100,3496.5
4665,1921,4665,7,4106,100,3649.0
4665,285,4665,14,2525,100,3321.1
4664,219,4664,0,570,100,3308.6000000000004
4664,1104,4664,351,4040,100,3450.5000000000005
4664,288,4664,127,5564,100,3309.7000000000003
4664,317,4664,30,2474,100,3325.2000000000003
4664,395,4664,35,2947,100,3340.3
4663,1512,4663,17,2194,100,3564.8
4662,1037,4662,95,3155,100,3461.3
4662,1338,4662,328,3318,100,3498.2
4662,616,4662,82,628,100,3378.3999999999996
4662,293,4662,370,2896,100,3285.0
4661,382,4661,116,3763,100,3327.5
4661,124,4661,8,1253,100,3286.7
4661,216,4661,91,1851,100,3296.7999999999997
4661,986,4661,15,2395,100,3458.3999999999996
4659,615,4659,171,2702,100,3367.2000000000003
4659,217,4659,1,434,100,3304.6000000000004
4658,200,4658,154,1756,100,3285.2
4658,813,4658,8,3469,100,3422.3999999999996
4657,656,4657,308,2342,100,3360.2999999999993
4657,116,4657,110,1343,100,3272.0999999999995
4657,1194,4657,6,2150,100,3498.1
4657,303,4657,283,1445,100,3292.2
4656,1049,4656,37,3720,100,3465.3
4656,757,4656,97,4015,100,3400.9
4656,436,4656,96,3947,100,3336.7999999999997
4656,407,4656,3,1913,100,3340.2999999999997
4656,588,4656,98,3818,100,3366.9999999999995
4656,390,4656,104,1609,100,3326.7999999999997
4655,284,4655,16,4647,100,3313.7000000000003
4655,249,4655,11,3071,100,3307.2000000000003
4655,255,4655,0,1547,100,3309.5
4654,2824,4654,87,4525,100,3813.9000000000005
4654,193,4654,163,3404,100,3280.1
4654,941,4654,10,3122,100,3445.0
4654,739,4654,43,4292,100,3401.3
4653,224,4653,7,3094,100,3301.2000000000003
4653,454,4653,14,717,100,3346.5
4653,681,4653,1388,3311,100,3254.4999999999995
4653,1016,4653,38,2446,100,3456.4999999999995
4653,474,4653,81,2561,100,3343.8
4651,307,4651,21,287,100,3315.0
4651,114,4651,10,1145,100,3277.5
483194,45474,483194,453,2877,100,347285.3
448658,33744,448658,88,4274,100,320800.6
438807,43760,438807,224,4108,100,315894.5
415833,45069,415833,1094,3656,100,299987.49999999994
384551,66053,384551,72,4548,100,282389.1
351646,43852,351646,31,3296,100,254919.5
340133,55020,340133,518,3313,100,249045.3
338222,81622,338222,101,3579,100,253069.69999999998
334979,65392,334979,15394,121,100,246024.3
288866,27478,288866,16,4288,100,207700.2
281938,12975,281938,0,3950,100,199951.59999999998
275805,20930,275805,16700,2556,100,195579.5
261620,34046,261620,283,3269,100,189914.90000000002
244163,50853,244163,1175,4687,100,180967.2
224955,61183,224955,3,5315,100,169704.80000000002
219032,50239,219032,891,3539,100,163281.09999999998
211542,12659,211542,121,2832,100,150599.1
209956,33841,209956,621,4622,100,153675.3
202715,25173,202715,20,4343,100,146933.1
195777,31093,195777,397,2923,100,143222.8
194329,75250,194329,3967,3791,100,150683.59999999998
185610,26310,185610,525,6052,100,135136.5
184532,33604,184532,2,4512,100,135893.0
184021,51113,184021,195,2961,100,139017.8
183037,38734,183037,15499,3855,100,134322.80000000002
182797,46218,182797,370,1105,100,137164.5
180933,56129,180933,1430,2468,100,137735.9
180133,55521,180133,693,2945,100,137128.0
175690,30159,175690,12497,4036,100,127765.1
174105,79044,174105,477,5352,100,137634.59999999998
173171,82733,173171,112,5615,100,137755.09999999998
169908,16352,169908,4,2263,100,122205.6
168179,13089,168179,172,4279,100,120325.90000000001
166090,15153,166090,2720,1002,100,119021.6
161989,30200,161989,2473,1310,100,119184.99999999999
160486,14796,160486,256,3961,100,115273.79999999999
158361,32601,158361,2291,2703,100,117143.79999999999
154453,46130,154453,68,2878,100,117336.3
154166,20259,154166,37,1205,100,111964.3
154102,2639,154102,32,663,100,108396.0
153167,12412,153167,2402,1976,100,109459.09999999999
148112,26754,148112,189,4891,100,109010.3
147345,11254,147345,307,3612,100,105361.6
146208,8653,146208,907,1140,100,103985.50000000001
139941,10602,139941,4120,5623,100,99667.09999999999
138464,30701,138464,3568,3457,100,102708.2
138353,16485,138353,45,3550,100,100139.6
137498,12807,137498,2760,3045,100,98534.0
134354,20921,134354,790,1078,100,98153.0
133153,18879,133153,9884,4236,100,95994.50000000001
133137,33622,133137,138,384,100,99906.49999999999
133130,23686,133130,0,2226,100,97928.2
130974,21567,130974,487,1255,100,95946.49999999999
130910,7814,130910,8413,2519,100,92358.5
129871,13762,129871,6735,328,100,92988.59999999999
128574,18179,128574,239,900,100,93613.70000000001
127212,12458,127212,4,3037,100,91539.6
125635,25119,125635,1251,4092,100,92843.2
123865,14940,123865,29,1237,100,89690.6
121334,42717,121334,2629,4309,100,93214.29999999999
120619,17076,120619,847,4730,100,87763.8
120316,12483,120316,12,4024,100,86716.6
119512,12995,119512,2877,2274,100,85969.7
116508,28308,116508,33,4524,100,87213.90000000001
116416,35153,116416,2568,4136,100,88265.0
113825,5801,113825,308,2687,100,80806.9
112609,22783,112609,29,5657,100,83380.0
111544,36312,111544,583,5845,100,85284.89999999998
111478,14671,111478,12268,5760,100,79742.0
111280,8926,111280,183,166,100,79662.9
110675,8299,110675,1791,1176,100,78953.2
109981,16435,109981,106,2003,100,80263.09999999999
109009,10086,109009,36,3646,100,78319.9
108647,11561,108647,351,4236,100,78329.99999999999
108488,58167,108488,13,1009,100,87573.7
108426,24771,108426,17878,4462,100,79064.6
108279,13306,108279,5003,4298,100,77956.2
107082,13531,107082,193,2393,100,77644.29999999999
106880,12309,106880,3883,1163,100,76889.5
106436,5955,106436,2300,2871,100,75466.2
105792,13739,105792,130,66,100,76789.2
105572,14956,105572,47,3746,100,76886.9
105239,7643,105239,201,854,100,75175.79999999999
105179,10698,105179,93,3113,100,75755.59999999999
104580,3464,104580,1382,2447,100,73760.6
104455,6304,104455,3,4482,100,74379.0
103809,27105,103809,2375,3537,100,77849.79999999999
103482,15097,103482,6,695,100,75456.2
102368,16601,102368,116,454,100,74966.19999999998
102356,9157,102356,1704,3147,100,73310.20000000001
102330,11236,102330,575,183,100,73820.7
100837,7530,100837,229,3537,100,72069.0
100123,27132,100123,1106,4205,100,75401.9
99707,14386,99707,13,2430,100,72670.79999999999
99584,11880,99584,967,2356,100,71988.09999999999
99237,15784,99237,1303,1110,100,72492.4
99018,10880,99018,470,2216,100,71441.59999999999
99008,12600,99008,3172,341,100,71508.4
98548,27293,98548,18118,3511,100,72630.4
98351,8693,98351,23,3134,100,70582.0
98031,32695,98031,1711,4236,100,74989.59999999999
97841,6613,97841,234,708,100,69787.90000000001
97761,54572,97761,1364,3987,100,79210.70000000001
97455,6675,97455,1908,4435,100,69362.7
96570,11922,96570,117,1285,100,69971.7
96539,8928,96539,162,2664,100,69346.7
95747,3852,95747,416,4003,100,67751.7
95633,5174,95633,695,1510,100,67908.4
95455,15286,95455,50,1961,100,69870.7
94336,12489,94336,122,3406,100,68520.8
94183,5124,94183,96,3091,100,66943.29999999999
93933,9398,93933,297,3241,100,67603.0
93834,27369,93834,220,4245,100,71135.6
92517,10014,92517,379,5822,100,66726.8
92106,5502,92106,484,496,100,65526.200000000004
91980,11750,91980,44,429,100,66731.6
91486,10341,91486,596,2584,100,66048.79999999999
90302,30566,90302,1372,3264,100,69187.4
89513,9937,89513,2223,3659,100,64424.2
89191,13602,89191,5,975,100,65153.6
88608,38869,88608,687,5574,100,69730.7
88394,4205,88394,6297,1806,100,62087.100000000006
88305,8570,88305,650,4299,100,63462.5
87575,60063,87575,796,1110,100,73235.5
87266,8223,87266,254,4646,100,62705.399999999994
87114,33781,87114,428,5079,100,67693.2
86905,8762,86905,1618,4161,100,62424.1
86781,56558,86781,2747,4997,100,71783.6
86688,3917,86688,7390,2720,100,60726.0
86135,4826,86135,971,3411,100,61162.6
85827,37092,85827,3542,4572,100,67143.1
85521,7184,85521,478,4020,100,61253.7
84941,5353,84941,625,2321,100,60466.799999999996
84713,20368,84713,4,1848,100,63372.299999999996
84449,7562,84449,705,1726,100,60556.200000000004
84307,9773,84307,222,509,100,60947.3
84042,24690,84042,31,5404,100,63764.299999999996
84028,8624,84028,822,480,100,60462.200000000004
83841,7804,83841,119,3804,100,60237.6
83230,29677,83230,14,2912,100,64195.0
83036,7579,83036,32,3679,100,59637.8
82634,16068,82634,76,5278,100,61049.8
82387,6895,82387,7704,395,100,58279.49999999999
82031,7000,82031,629,215,100,58758.799999999996
82003,10063,82003,589,491,100,59355.799999999996
81983,2847,81983,2694,904,100,57688.1
81756,18987,81756,45,2364,100,61022.1
81644,9429,81644,48,3770,100,59031.8
81364,8919,81364,59,918,100,58732.700000000004
81339,3186,81339,425,4151,100,57532.0
81095,4972,81095,409,4502,100,57720.0
80321,11720,80321,101,912,100,58558.6
80306,41863,80306,476,4904,100,64539.2
79592,15148,79592,44,2773,100,58739.6
79330,7961,79330,677,2164,100,57055.5
78943,2735,78943,318,4535,100,55775.299999999996
78921,19267,78921,2,2727,100,59097.9
78863,31602,78863,268,2085,100,61497.7
78602,5723,78602,734,2407,100,56092.6
78199,6384,78199,255,4663,100,55990.600000000006
77847,7553,77847,3150,1859,100,55688.5
77689,45208,77689,1281,3701,100,63295.8
77452,10503,77452,3,3441,100,56316.7
77323,8934,77323,78,1011,100,55905.1
77240,8326,77240,757,1093,100,55657.5
77087,4098,77087,901,1195,100,54690.4
76819,6568,76819,168,2582,100,55070.1
76704,13977,76704,21,2666,100,56486.100000000006
76488,12169,76488,120,3136,100,55963.4
76453,12232,76453,321,5149,100,55931.4
76393,25824,76393,5674,5888,100,58072.5
76333,16779,76333,19,3445,100,56787.0
76065,8510,76065,3157,834,100,54631.8
75896,8571,75896,1012,3306,100,54740.2
75757,6449,75757,434,1152,100,54276.299999999996
75674,7267,75674,707,4500,100,54354.50000000001
75265,4723,75265,919,2205,100,53538.2
75006,2633,75006,947,2867,100,52936.1
74983,8257,74983,45,3335,100,54135.0
74267,14832,74267,655,1039,100,54887.8
74234,14742,74234,3903,1140,100,54521.9
74199,3861,74199,186,1043,100,52692.9
74061,8793,74061,201,2647,100,53581.2
73619,9487,73619,69,3809,100,53423.8
73551,11199,73551,139,4143,100,53711.6
73538,24556,73538,2767,6212,100,56111.1
73102,10551,73102,474,4242,100,53234.19999999999
73026,10027,73026,255,2147,100,53098.1
72920,13268,72920,511,1093,100,53646.5
72796,13588,72796,3924,4486,100,53282.399999999994
72753,10620,72753,613,1322,100,52989.799999999996
72514,7535,72514,36,4249,100,52263.200000000004
72392,6629,72392,3,3082,100,51999.899999999994
72337,12185,72337,120,1475,100,53060.899999999994
72226,7712,72226,250,1194,100,52075.6
72172,11639,72172,1218,4264,100,52726.399999999994
72095,34301,72095,9317,3329,100,56395.0
72079,15362,72079,25,4270,100,53525.200000000004
72051,8891,72051,119,861,100,52201.99999999999
71999,7856,71999,146,1616,100,51955.9
71684,9571,71684,783,3828,100,52014.7
71560,18910,71560,3803,4813,100,53493.7
71379,16758,71379,3,5832,100,53316.6
71156,9101,71156,1088,4558,100,51520.59999999999
71097,16845,71097,1154,3899,100,53021.49999999999
71080,4689,71080,252,4088,100,50668.600000000006
71005,16086,71005,256,4228,100,52895.1
70852,16807,70852,889,5404,100,52868.9
70438,8256,70438,307,4269,100,50927.1
70381,5505,70381,343,778,100,50333.399999999994
70299,8393,70299,303,1101,100,50857.6
69875,10691,69875,8783,3805,100,50172.399999999994
69796,3921,69796,2624,3379,100,49378.99999999999
69783,6898,69783,20,3010,100,50225.7
69711,8736,69711,340,742,100,50510.899999999994
69710,24930,69710,10,5148,100,53782.0
69511,1887,69511,304,2638,100,49004.7
69022,8415,69022,939,1032,100,49904.49999999999
68885,22911,68885,195,6115,100,52782.2
68784,4967,68784,944,1743,100,49047.8
68670,3222,68670,6,1147,100,48712.8
68377,24169,68377,811,5131,100,52616.6
67436,9026,67436,2248,346,100,48785.59999999999
67302,11972,67302,539,4755,100,49451.9
67241,8335,67241,60,4147,100,48729.7
66937,4477,66937,94,3663,100,47741.9
66566,4651,66566,570,1332,100,47469.399999999994
66292,9190,66292,1,2758,100,48242.299999999996
66124,6645,66124,29,2038,100,47612.9
66118,7287,66118,1852,2581,100,47554.8
66103,8338,66103,99,999,100,47929.799999999996
66061,14733,66061,98,2271,100,49179.49999999999
66017,19833,66017,1750,4739,100,50003.5
66014,9347,66014,198,5128,100,48059.4
65913,13650,65913,5,1091,100,48868.6
65506,26840,65506,2156,5699,100,51006.6
65407,6199,65407,29,4274,100,47021.799999999996
65313,9237,65313,48,2478,100,47561.7
65276,21039,65276,53,3539,100,49895.7
65101,11992,65101,2,2148,100,47968.9
65049,4826,65049,4696,2968,100,46029.9
64937,12922,64937,118,3325,100,48028.5
64809,4647,64809,0,3437,100,46295.700000000004
64708,7385,64708,125,4373,100,46760.1
64261,9783,64261,356,3199,100,46903.7
63924,19737,63924,263,4015,100,48667.9
63545,6249,63545,70,1921,100,45724.3
63289,10268,63289,757,4869,100,46280.200000000004
63115,3362,63115,334,3688,100,44819.5
62975,10152,62975,205,5857,100,46092.4
62853,5417,62853,308,985,100,45049.7
62821,1365,62821,71,5525,100,44240.6
62536,6392,62536,36,685,100,45050.0
62526,4680,62526,652,3068,100,44639.0
62473,1621,62473,38,1214,100,44051.49999999999
62353,5887,62353,776,3845,100,44746.9
62303,3989,62303,17,4010,100,44408.200000000004
62293,11171,62293,84,3844,100,45830.899999999994
62174,3870,62174,63,4128,100,44289.5
61869,9299,61869,105,163,100,45157.600000000006
61859,5428,61859,894,1890,100,44297.5
61783,5134,61783,247,4490,100,44250.200000000004
61574,7126,61574,136,5100,100,44513.4
61475,2883,61475,638,664,100,43545.299999999996
61457,15116,61457,41,3952,100,46038.99999999999
61363,2439,61363,135,3666,100,43428.4
61003,17263,61003,994,5177,100,46055.299999999996
60942,11393,60942,652,5875,100,44872.8
60872,12336,60872,242,2293,100,45053.399999999994
60841,17769,60841,64,2909,100,46136.1
60813,11067,60813,50,5157,100,44777.5
60548,7304,60548,80,4087,100,43836.4
60417,10732,60417,246,3408,100,44413.700000000004
60171,11100,60171,319,5064,100,44307.799999999996
60024,5627,60024,66,3225,100,43135.600000000006
59994,11442,59994,100,2317,100,44274.200000000004
59920,5576,59920,928,3437,100,42966.399999999994
59896,27699,59896,360,6453,100,47431.0
59867,20472,59867,96,6199,100,45991.700000000004
59783,38902,59783,358,5586,100,49592.7
59556,9418,59556,170,2495,100,43555.799999999996
59503,17054,59503,53,3485,100,45057.6
59390,6870,59390,26,3244,100,42944.4
59324,6026,59324,703,627,100,42661.7
59281,16283,59281,199,4818,100,44733.399999999994
59256,9822,59256,516,1135,100,43392.0
59049,1399,59049,9,980,100,41613.200000000004
58897,27215,58897,461,5922,100,46624.799999999996
58817,13562,58817,43,1199,100,43880.0
58361,3049,58361,165,2830,100,41446.0
58341,22179,58341,1538,6557,100,45120.7
58284,13616,58284,3,5458,100,43521.7
58173,4208,58173,31,1567,100,41559.6
58102,4895,58102,1028,846,100,41547.59999999999
57858,3265,57858,271,1835,100,41126.5
57807,1491,57807,342,2895,100,40728.899999999994
57521,1999,57521,4,2542,100,40664.1
57409,12301,57409,25,5903,100,42644.0
57264,2863,57264,191,2035,100,40638.3
57261,2657,57261,50,2957,100,40609.1
57255,15964,57255,121,2828,100,43259.200000000004
57193,7612,57193,292,1058,100,41528.3
57143,4726,57143,192,755,100,40926.1
57103,3216,57103,24,1359,100,40612.899999999994
57080,17435,57080,44,2137,100,43438.6
56835,9778,56835,381,4964,100,41702.0
56719,2444,56719,283,2893,100,40163.8
56693,6128,56693,298,1025,100,40880.899999999994
56459,3841,56459,854,624,100,40204.1
56350,3249,56350,12,4269,100,40093.600000000006
56332,10842,56332,151,4330,100,41585.700000000004
56267,2997,56267,55,4307,100,39980.8
56248,4994,56248,1156,4391,100,40256.8
56225,13705,56225,831,3308,100,42015.4
56171,8445,56171,701,950,100,40938.6
56102,6120,56102,868,800,100,40408.59999999999
55949,10214,55949,353,3960,100,41171.8
55872,2074,55872,310,2326,100,39494.2
55843,5410,55843,43,4364,100,40167.799999999996
55814,9435,55814,10,2917,100,40955.8
55723,10274,55723,38,4109,100,41057.1
55625,5439,55625,97,3118,100,40015.600000000006
55540,9460,55540,340,1183,100,40736.0
55463,9692,55463,526,383,100,40709.9
55306,6024,55306,4,2174,100,39918.6
55280,5114,55280,744,2542,100,39644.4
55229,7312,55229,68,1061,100,40115.9
55191,2426,55191,1001,2549,100,39018.799999999996
55067,13412,55067,4,3018,100,41228.9
54955,10562,54955,307,1290,100,40550.200000000004
54924,18989,54924,7,482,100,42243.90000000001
54895,7628,54895,156,18,100,39936.5
54691,4054,54691,1415,3054,100,38953.0
54475,6489,54475,2868,3431,100,39143.5
54367,6192,54367,925,1204,100,39202.8
54188,14524,54188,2967,3490,100,40539.700000000004
54050,5469,54050,0,813,100,38928.8
54044,6000,54044,609,3354,100,38969.899999999994
53869,9795,53869,286,5518,100,39638.7
53770,10455,53770,74,5439,100,39722.6
53769,6296,53769,592,1097,100,38838.3
53641,1964,53641,200,2872,100,37921.5
53474,2395,53474,138,2585,100,37896.99999999999
53308,9069,53308,983,2842,100,39031.1
53293,6628,53293,6,3622,100,38630.100000000006
53178,6897,53178,21,315,100,38601.9
53160,100116,53160,168,3472,100,57218.399999999994
53086,3509,53086,69,2063,100,37855.1
53022,10602,53022,471,5447,100,39188.700000000004
53020,9730,53020,400,4185,100,39020.0
52972,2343,52972,333,1960,100,37515.7
52897,7481,52897,237,744,100,38500.399999999994
52704,7070,52704,8,2506,100,38305.99999999999
52500,6264,52500,222,5153,100,37980.600000000006
52439,6272,52439,507,3806,100,37911.0
52412,13381,52412,629,4599,100,39301.69999999999
52345,2907,52345,415,2120,100,37181.4
52262,1515,52262,1158,2373,100,36770.59999999999
52136,11386,52136,370,4708,100,38735.399999999994
52114,8235,52114,1423,3723,100,37984.49999999999
52072,3877,52072,681,1884,100,37157.700000000004
51754,4680,51754,1458,3402,100,37017.99999999999
51698,10342,51698,217,4644,100,38235.3
51611,6962,51611,19,4275,100,37518.2
51528,8471,51528,125,738,100,37751.3
51501,11150,51501,723,4317,100,38208.399999999994
51491,10297,51491,243,6365,100,38078.799999999996
51152,10334,51152,129,3491,100,37860.299999999996
51130,4832,51130,775,2654,100,36679.9
51120,4893,51120,1074,4733,100,36655.2
51106,30560,51106,694,4918,100,41816.799999999996
51055,23979,51055,814,1090,100,40452.9
50990,5710,50990,543,1009,100,36780.7
50951,21881,50951,378,4472,100,40004.09999999999
50713,4159,50713,116,800,100,36319.3
50689,3971,50689,2,3791,100,36276.3
50674,9007,50674,2,3470,100,37273.0
50520,3882,50520,38,3297,100,36136.6
50496,2387,50496,171,363,100,35807.5
50354,1591,50354,263,2503,100,35539.7
50233,6584,50233,86,162,100,36471.3
50201,2706,50201,21,1427,100,35679.8
50064,3904,50064,521,3713,100,35773.5
50058,11372,50058,66,2820,100,37308.4
50044,4834,50044,77,115,100,35989.9
